,top1,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top2,top20,top3,top4,top5,top6,top7,top8,top9
0,0.10306931597693315,0.030588792617277615,0.02868513130378446,0.02703295298474647,0.025366893828423994,0.02400147117741729,0.023324545092669582,0.022588715508982827,0.021937244407894997,0.02141064497471712,0.02082119484776384,0.08050123677550541,0.020088496244101122,0.06998292768606569,0.05925179444642434,0.052109277407154986,0.04490102012154019,0.040760088854193535,0.036269677707543545,0.032975994496736084
1,0.05933597385100571,0.14589081577634663,0.15108857464900496,0.15745853402787516,0.1615384288065351,0.16618810526361752,0.172720415865652,0.17837830073847666,0.18388902537605717,0.19187528229242207,0.19624024583106028,0.08074106781042176,0.19837697456492637,0.09789553068560433,0.11026905722708794,0.12018455649568399,0.12464671962667188,0.13258281480945572,0.13552084551383348,0.14090845932605636
2,0.06940062521976427,0.04671749145807519,0.044656059480450344,0.04291907059184327,0.04093332202227485,0.039293860422452434,0.038523825110949865,0.03771059096923074,0.036911744124403956,0.03632707916839837,0.03552704022166363,0.07296441052982203,0.0344898656259839,0.0735863202677079,0.06972242951908138,0.06577205536791716,0.06002335381474765,0.056858846279219645,0.052479553715454534,0.04926594915551506
3,0.005085142189654405,0.09177172445074679,0.10217726773704047,0.11275976287802235,0.1235338281372869,0.13426427173596223,0.1443535345637021,0.15475149687459555,0.16505301218180557,0.1752993748294687,0.18561030660407402,0.012547162229188885,0.19626901564355279,0.02050619642821458,0.029845205279440748,0.039319348082076405,0.04983319938118373,0.059831800600908466,0.07063029415960015,0.08134965779225858
4,0.10306931597693315,0.11759943521358249,0.11805390527416482,0.11853350388541196,0.1187722012640447,0.11909088621959825,0.11944499083271136,0.11963535227849452,0.1198685874015932,0.1202280450905049,0.1203679725367039,0.10806791948975629,0.12039236278060633,0.11131350592938553,0.11340757214407998,0.11484263726878918,0.11536517347253282,0.11632971875177914,0.11665745380546909,0.11719907877659078
5,0.10306931597693315,0.12790184457822762,0.1290860382379596,0.13017658256383005,0.13077162655883254,0.13182644556037937,0.1328403063664843,0.13252449739154798,0.13318426098694977,0.13459016468669713,0.13477196893566096,0.11306652300257942,0.13462946422614583,0.11865778655292322,0.12066837117688425,0.12300111134172724,0.12359401780161498,0.12522630843152538,0.12571614731912348,0.12696997227081477
6,0.12712541583067563,0.14621900498688759,0.14623657654060285,0.14646141604114857,0.14618335095615895,0.146021992886393,0.14623479948220258,0.14631645418231565,0.14636151346419182,0.14660078804325113,0.14667742768730302,0.1350864654035485,0.14664146473694598,0.14091117045867832,0.14410461913202516,0.14625509748177237,0.1459617026130256,0.14707795645928448,0.14628511943832007,0.1462717576898742
