,top1,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top2,top20,top3,top4,top5,top6,top7,top8,top9
0,0.0710164431467437,0.034750141197900056,0.03253872976771298,0.030396051159605853,0.02852392334630658,0.026970938966283484,0.025658800330770108,0.024504388823239683,0.023296988166347097,0.022179298693553718,0.021304043599995614,0.06558415860292928,0.02040148151853218,0.060967606712382584,0.057316837806163236,0.05250975213776745,0.04800835150554359,0.04356495537094381,0.04016421777752768,0.03746844522374413
1,0.03639037800777661,0.15815539424607267,0.1647728662444276,0.17063949456362032,0.17358409566305355,0.178621208098264,0.18326916592160025,0.18790151979653608,0.1905923942787236,0.19260981181255032,0.19671695062554317,0.06179330389919907,0.19831325301204822,0.08324921543357472,0.10207269744011754,0.11539180697783102,0.12834720379198028,0.1359272284052231,0.14442143245348177,0.1517732977527527
2,0.04383854573073047,0.052130168498412,0.049876742590892725,0.0475557861016325,0.04526628448864482,0.043463246871222216,0.04191361432073029,0.0405133759547962,0.038913609388667225,0.03737714018120453,0.03622172250351659,0.05717871221935488,0.03493896279387625,0.0630623735418501,0.06601659556840932,0.06511497394064743,0.06318380995457633,0.059782879627152063,0.05712418625914812,0.05480705791382716
3,0.006797967402980518,0.0886612208845434,0.09903350270436347,0.10973494843442735,0.12033914994624535,0.13103407997385033,0.14170364308001646,0.15237878076717906,0.16322695682568708,0.17411136948085876,0.1848782079046451,0.014169854229518625,0.1957574285314304,0.02199989752691353,0.030162994240449565,0.039053675018161677,0.0484522016720991,0.05833150641352507,0.06830783021670236,0.07828901436022284
4,0.0710164431467437,0.09773411842872352,0.09825732492172388,0.09875058549211477,0.09892292788952767,0.09927553902599534,0.09948114925217365,0.09965359424751569,0.0997853418327057,0.09986285652736047,0.10001430872038589,0.08272852169793167,0.10003869896428834,0.08801575692147591,0.0913364662941682,0.09314186347882447,0.09485557976355632,0.0956753693228611,0.09654019923583594,0.09717181621867244
5,0.0710164431467437,0.11955337292489913,0.12105388069757012,0.1226945462079694,0.12316505424128338,0.12405948099078551,0.12415615204205876,0.12435721885314784,0.12474962967386968,0.12503418435507424,0.1255578705522299,0.09444060024911963,0.12540060495355682,0.10248318214927467,0.10707864281573602,0.10985472464171299,0.11315462399771353,0.11483710629762917,0.11664890226021579,0.11808290181638814
6,0.11479620530239804,0.14855153684769518,0.14930640189139313,0.14981422842322298,0.14974274902761692,0.150027080614931,0.15025263704522737,0.15048123206084982,0.15046502740556092,0.1503959730330635,0.15044772731688003,0.12410084379020848,0.15041792389265685,0.13141912316913051,0.13748092873396398,0.14101859620365925,0.1442262374360038,0.14538472228228905,0.14680840602880893,0.14786659579817724
